 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 3.37531108639101368e-07  8.15048045569056745e-01  9.21232522726581959e-01  1.00000000000000000e+00  3.19318251508883563e-07  1.10762393948052895e+00  4.98934767982631491e-03
 3.38391854180036327e-07  8.15842324268495123e-01  9.22356438566317438e-01  1.00000000000000000e+00  3.22717577312053362e-07  1.10797291193423009e+00  5.04246214550084157e-03
 3.39258139979817863e-07  8.16638271478129174e-01  9.23483377065097200e-01  1.00000000000000000e+00  3.26162809669182950e-07  1.10832355668949201e+00  5.09629390108099108e-03
 3.40130066502046318e-07  8.17435927692699016e-01  9.24613398592054825e-01  1.00000000000000000e+00  3.29654873208554320e-07  1.10867590081228062e+00  5.15085739388366874e-03
 3.41007720154924016e-07  8.18235319114985704e-01  9.25746543324283633e-01  1.00000000000000000e+00  3.33194651674989509e-07  1.10902996530180431e+00  5.20616643242171814e-03
 3.41891204575141697e-07  8.19036486240833028e-01  9.26882871739907133e-01  1.00000000000000000e+00  3.36783113682047915e-07  1.10938577772055624e+00  5.26223615128200515e-03
 3.42780614369232256e-07  8.19839459857470643e-01  9.28022430602284620e-01  1.00000000000000000e+00  3.40421207625650574e-07  1.10974336158065423e+00  5.31908136915079741e-03
 3.43676057625623519e-07  8.20644281410564558e-01  9.29165281846456192e-01  1.00000000000000000e+00  3.44109953697995664e-07  1.11010274539571707e+00  5.37671802653119039e-03
 3.44577637127155882e-07  8.21450985957404622e-01  9.30311478392596092e-01  1.00000000000000000e+00  3.47850367891997204e-07  1.11046395510617679e+00  5.43516199831246480e-03
 3.45485466552163542e-07  8.22259616668766014e-01  9.31461084739053868e-01  1.00000000000000000e+00  3.51643529429847814e-07  1.11082702056418703e+00  5.49443014734138108e-03
 3.46399657086138173e-07  8.23070212761085829e-01  9.32614159821186117e-01  1.00000000000000000e+00  3.55490526126613814e-07  1.11119197014703830e+00  5.55453947072834936e-03
 3.47320329087594051e-07  8.23882819816115775e-01  9.33770771683878675e-01  1.00000000000000000e+00  3.59392503937877884e-07  1.11155883540242284e+00  5.61550787402934851e-03
 3.48247602574251858e-07  8.24697481251432940e-01  9.34930985353262911e-01  1.00000000000000000e+00  3.63350627906935732e-07  1.11192764722590431e+00  5.67735356104587686e-03
 3.49181605672285768e-07  8.25514245694401794e-01  9.36094873334610500e-01  1.00000000000000000e+00  3.67366118901463536e-07  1.11229843920443794e+00  5.74009560783537293e-03
 3.50122467865263919e-07  8.26333160949578760e-01  9.37262507025774072e-01  1.00000000000000000e+00  3.71440225873564631e-07  1.11267124490422975e+00  5.80375352927445156e-03
 3.51070326167459153e-07  8.27154279300928552e-01  9.38433964275897203e-01  1.00000000000000000e+00  3.75574253460858070e-07  1.11304610029484752e+00  5.86834771032591213e-03
 3.52025320356052602e-07  8.27977653250704937e-01  9.39609323314759881e-01  1.00000000000000000e+00  3.79769542535798948e-07  1.11342304183007235e+00  5.93389910212186334e-03
 3.52987597539449560e-07  8.28803339366885994e-01  9.40788668245560178e-01  1.00000000000000000e+00  3.84027491340122780e-07  1.11380210822415382e+00  6.00042955218942509e-03
 3.53957308820974723e-07  8.29631395283130013e-01  9.41972084767634610e-01  1.00000000000000000e+00  3.88349542165690219e-07  1.11418333910138267e+00  6.06796159633891854e-03
 3.54934612725504912e-07  8.30461882513570782e-01  9.43159664201401848e-01  1.00000000000000000e+00  3.92737197896309835e-07  1.11456677631125700e+00  6.13651871712985082e-03
 3.55919672932051181e-07  8.31294864378177789e-01  9.44351500529076682e-01  1.00000000000000000e+00  3.97192013409832890e-07  1.11495246299918316e+00  6.20612520952864687e-03
 3.56912660887782166e-07  8.32130408080906436e-01  9.45547693371659337e-01  1.00000000000000000e+00  4.01715608890416310e-07  1.11534044459242354e+00  6.27680638891276333e-03
 3.57913754326104104e-07  8.32968583300381926e-01  9.46748345978710049e-01  1.00000000000000000e+00  4.06309664837821823e-07  1.11573076817684691e+00  6.34858851309097472e-03
 3.58923139345179418e-07  8.33809463775082471e-01  9.47953567503864503e-01  1.00000000000000000e+00  4.10975933343433117e-07  1.11612348326358068e+00  6.42149895849115047e-03
 3.59941009510078304e-07  8.34653126373986254e-01  9.49163471680528170e-01  1.00000000000000000e+00  4.15716235925424226e-07  1.11651864138974366e+00  6.49556618633476048e-03
 3.60967567562138548e-07  8.35499652332777010e-01  9.50378178600729484e-01  1.00000000000000000e+00  4.20532473509703974e-07  1.11691629673116832e+00  6.57081989858913224e-03
 3.62003025011334625e-07  8.36349126712648938e-01  9.51597813946828519e-01  1.00000000000000000e+00  4.25426626780116770e-07  1.11731650588753872e+00  6.64729104343933421e-03
 3.63047603602290770e-07  8.37201639392681218e-01  9.52822510423593450e-01  1.00000000000000000e+00  4.30400765461078214e-07  1.11771932838971622e+00  6.72501196032935893e-03
 3.64101535304483616e-07  8.38057284827581350e-01  9.54052407419279214e-01  1.00000000000000000e+00  4.35457050872881219e-07  1.11812482663041579e+00  6.80401641988878040e-03
 3.65165063659218815e-07  8.38916162896053308e-01  9.55287652233695384e-01  1.00000000000000000e+00  4.40597745142464312e-07  1.11853306631316896e+00  6.88433976785101775e-03
 3.66238444123669718e-07  8.39778378908335399e-01  9.56528400099237119e-01  1.00000000000000000e+00  4.45825215885387892e-07  1.11894411650828873e+00  6.96601899820919936e-03
 3.67321945389233236e-07  8.40644044378179300e-01  9.57774815301953408e-01  1.00000000000000000e+00  4.51141945852308549e-07  1.11935805007637956e+00  7.04909290394233490e-03
 3.68415850044938268e-07  8.41513277238266744e-01  9.59027071503278594e-01  1.00000000000000000e+00  4.56550539716257352e-07  1.11977494383270448e+00  7.13360218306653433e-03
 3.69520455994541510e-07  8.42386202628559455e-01  9.60285352887710997e-01  1.00000000000000000e+00  4.62053734887148617e-07  1.12019487899117554e+00  7.21958960761171116e-03
 3.70636077415416773e-07  8.43262953284267036e-01  9.61549854735388454e-01  1.00000000000000000e+00  4.67654410459507689e-07  1.12061794142365456e+00  7.30710016342982389e-03
 3.71763046367390826e-07  8.44143670400370416e-01  9.62820784682975161e-01  1.00000000000000000e+00  4.73355599814825176e-07  1.12104422215581812e+00  7.39618124710666233e-03
 3.72901714101123751e-07  8.45028504215509790e-01  9.64098363581782802e-01  1.00000000000000000e+00  4.79160502208841352e-07  1.12147381773662613e+00  7.48688284701316646e-03
 3.74052452942306252e-07  8.45917614998727974e-01  9.65382826939040872e-01  1.00000000000000000e+00  4.85072497802097314e-07  1.12190683081219356e+00  7.57925777815778978e-03
 3.75215658026826347e-07  8.46811173864963629e-01  9.66674426114266128e-01  1.00000000000000000e+00  4.91095162549766493e-07  1.12234337062779610e+00  7.67336191484011866e-03
 3.76391749580094103e-07  8.47709363950575390e-01  9.67973430038090887e-01  1.00000000000000000e+00  4.97232286568277151e-07  1.12278355371741667e+00  7.76925447762934901e-03
 3.77581175193097622e-07  8.48612381516054892e-01  9.69280126828734212e-01  1.00000000000000000e+00  5.03487893274991308e-07  1.12322750457209874e+00  7.86699833242175857e-03
 3.78784412645137110e-07  8.49520437388156524e-01  9.70594825902357572e-01  1.00000000000000000e+00  5.09866262264224296e-07  1.12367535649056172e+00  7.96666034787852674e-03
 3.80001972893835668e-07  8.50433758438434051e-01  9.71917860139703160e-01  1.00000000000000000e+00  5.16371954087138890e-07  1.12412725246635747e+00  8.06831178261156919e-03
 3.81234403664116570e-07  8.51352589411381921e-01  9.73249588562799528e-01  1.00000000000000000e+00  5.23009839370356601e-07  1.12458334626853018e+00  8.17202874016184980e-03
 3.82482293395876810e-07  8.52277194902742119e-01  9.74590399233782212e-01  1.00000000000000000e+00  5.29785131202836069e-07  1.12504380362121670e+00  8.27789267504434011e-03
 3.83746275912878078e-07  8.53207861739165629e-01  9.75940712740531069e-01  1.00000000000000000e+00  5.36703422963237828e-07  1.12550880361078143e+00  8.38599098380061678e-03
 3.85025906944173517e-07  8.54144078447919508e-01  9.77299790789219802e-01  1.00000000000000000e+00  5.43764477334273699e-07  1.12597812692218735e+00  8.49631995834805240e-03
 3.86305085690114411e-07  8.55073996590553276e-01  9.78650422728833624e-01  1.00000000000000000e+00  5.50880552593930355e-07  1.12644583986472280e+00  8.60750863428018723e-03
 3.87594503594529429e-07  8.56005358409087092e-01  9.80003837877360784e-01  1.00000000000000000e+00  5.58111869847764323e-07  1.12691583212650870e+00  8.72049796637134125e-03
 3.88883471574195393e-07  8.56930413155575277e-01  9.81348757419454709e-01  1.00000000000000000e+00  5.65399227171589680e-07  1.12738418807963026e+00  8.83436292455611061e-03
 3.90181278795292940e-07  8.57855807806285120e-01  9.82694828015650446e-01  1.00000000000000000e+00  5.72795793630827397e-07  1.12785426590084747e+00  8.94993427548169962e-03
 3.91480414841825046e-07  8.58776155353106918e-01  9.84034197782964748e-01  1.00000000000000000e+00  5.80259538270281915e-07  1.12832332510147060e+00  9.06655528547317680e-03
 3.92787568150209254e-07  8.59696168545628359e-01  9.85373708157214701e-01  1.00000000000000000e+00  5.87829605766081413e-07  1.12879376180824420e+00  9.18483759009504526e-03
 3.94097284041958528e-07  8.60611974419608350e-01  9.86707703991611340e-01  1.00000000000000000e+00  5.95475210784029920e-07  1.12926359201160009e+00  9.30430016850049106e-03
 3.95414310207905914e-07  8.61526864306362050e-01  9.88040962478517582e-01  1.00000000000000000e+00  6.03224825396600788e-07  1.12973449913192936e+00  9.42538789682191049e-03
 3.96734723831129970e-07  8.62438079366464216e-01  9.89369446479631431e-01  1.00000000000000000e+00  6.11056182138904127e-07  1.13020505939812477e+00  9.54775284592039933e-03
 3.98061928522497261e-07  8.63347938648639457e-01  9.90696519604722825e-01  1.00000000000000000e+00  6.18990248059448173e-07  1.13067646549905199e+00  9.67172262592890138e-03
 3.99393127542905231e-07  8.64254491278114378e-01  9.92019319184379578e-01  1.00000000000000000e+00  6.27011127895871715e-07  1.13114770271801879e+00  9.79704887337301718e-03
 4.00723665720513976e-07  8.65154584373505675e-01  9.93333222754017586e-01  1.00000000000000000e+00  6.35091067313539685e-07  1.13161711516436014e+00  9.92329792677407868e-03
 4.02055499199930023e-07  8.66049576842710667e-01  9.94640190489312181e-01  1.00000000000000000e+00  6.43242045269568435e-07  1.13208538990734731e+00  1.00506569573370255e-02
 4.03386224603865010e-07  8.66937891948341588e-01  9.95937896362024011e-01  1.00000000000000000e+00  6.51449417465691544e-07  1.13255167977026217e+00  1.01788971479014490e-02
 4.04717982020864882e-07  8.67820998198276405e-01  9.97228462193011866e-01  1.00000000000000000e+00  6.59726425687624464e-07  1.13301673307621020e+00  1.03082254013691504e-02
 4.06049212965155887e-07  8.68697897894234683e-01  9.98510407037870640e-01  1.00000000000000000e+00  6.68063464377786681e-07  1.13348000308659280e+00  1.04384916309029335e-02
 4.07381473100972874e-07  8.69569651374469288e-01  9.99785258269108801e-01  1.00000000000000000e+00  6.76470353212761367e-07  1.13394202876755923e+00  1.05698492689494106e-02
 4.08713635980941248e-07  8.70435554110671084e-01  1.00105196326286294e+00  1.00000000000000000e+00  6.84940088385609042e-07  1.13440241638821693e+00  1.07021888810251552e-02
 4.10046796063505045e-07  8.71296350110302265e-01  1.00231158823128585e+00  1.00000000000000000e+00  6.93479727127905842e-07  1.13486154125971916e+00  1.08356207363735409e-02
 4.11380153462160652e-07  8.72151553413283431e-01  1.00356340019915291e+00  1.00000000000000000e+00  7.02084262245822937e-07  1.13531912454698847e+00  1.09700665975909981e-02
 4.12714495206824265e-07  8.73001699272649812e-01  1.00480816093925429e+00  1.00000000000000000e+00  7.10758885009724863e-07  1.13577543309678552e+00  1.11056075782769680e-02
 4.14049266387076973e-07  8.73846462950495173e-01  1.00604537353396273e+00  1.00000000000000000e+00  7.19500113585644976e-07  1.13623027357010131e+00  1.12421892747757192e-02
 4.15385041030179387e-07  8.74686236311037257e-01  1.00727559060303862e+00  1.00000000000000000e+00  7.28311830970549524e-07  1.13668383805518536e+00  1.13798723589148536e-02
 4.16721439478334984e-07  8.75520807872066986e-01  1.00849848127282549e+00  1.00000000000000000e+00  7.37191667104478719e-07  1.13713599385681574e+00  1.15186197985074987e-02
 4.18058884015705474e-07  8.76350468172580555e-01  1.00971445035572649e+00  1.00000000000000000e+00  7.46142562125945818e-07  1.13758688007908759e+00  1.16584775332179234e-02
 4.19397118640034014e-07  8.77175084075686562e-01  1.01092328200850945e+00  1.00000000000000000e+00  7.55162945628491812e-07  1.13803640643100112e+00  1.17994210254452059e-02
 4.20736457050760785e-07  8.77994874099890854e-01  1.01212527599797397e+00  1.00000000000000000e+00  7.64255075883524520e-07  1.13848467428199296e+00  1.19414855606800908e-02
 4.22076730443886162e-07  8.78809759147827885e-01  1.01332029595684259e+00  1.00000000000000000e+00  7.73417957885741400e-07  1.13893162295016137e+00  1.20846555919647269e-02
 4.23418174830717461e-07  8.79619906446932998e-01  1.01450856686991586e+00  1.00000000000000000e+00  7.82653357630263384e-07  1.13937732691654170e+00  1.22289587129728854e-02
 4.24760682909144588e-07  8.80425274059507768e-01  1.01569000712780588e+00  1.00000000000000000e+00  7.91960694850901911e-07  1.13982174615431675e+00  1.23743858570453651e-02
 4.26104435046628560e-07  8.81225992543330117e-01  1.01686478828723770e+00  1.00000000000000000e+00  8.01341380448038214e-07  1.14026493594525524e+00  1.25209590695006222e-02
 4.27449367245619186e-07  8.82022045350866923e-01  1.01803286624271117e+00  1.00000000000000000e+00  8.10795133201281982e-07  1.14070687062391229e+00  1.26686739562700598e-02
 4.28795619930650364e-07  8.82813536672574228e-01  1.01919437417181769e+00  1.00000000000000000e+00  8.20323107928662224e-07  1.14114759171510549e+00  1.28175485613853772e-02
 4.30143159524838591e-07  8.83600467152576119e-01  1.02034929343945691e+00  1.00000000000000000e+00  8.29925239140543580e-07  1.14158708349299576e+00  1.29675818615710217e-02
 4.31492097691449874e-07  8.84382921878228756e-01  1.02149772945506556e+00  1.00000000000000000e+00  8.39602496969582020e-07  1.14202537757771538e+00  1.31187890151497500e-02
 4.32842422151876397e-07  8.85160912979936154e-01  1.02263968066849498e+00  1.00000000000000000e+00  8.49354971625631133e-07  1.14246246507730942e+00  1.32711714316505192e-02
 4.34194223793294019e-07  8.85934511582249784e-01  1.02377523222776357e+00  1.00000000000000000e+00  8.59183500145033149e-07  1.14289837044180875e+00  1.34247421897661749e-02
 4.35547505175981532e-07  8.86703737336744569e-01  1.02490439383092702e+00  1.00000000000000000e+00  8.69088285149264816e-07  1.14333308943258105e+00  1.35795044554572926e-02
 4.36902342117172741e-07  8.87468651049493573e-01  1.02602723568384468e+00  1.00000000000000000e+00  8.79070067836585035e-07  1.14376664127252092e+00  1.37354698099466706e-02
 4.38258747452918591e-07  8.88229277148811058e-01  1.02714377468539464e+00  1.00000000000000000e+00  8.89129132071057378e-07  1.14419902484958325e+00  1.38926426886103009e-02
 4.39616786022241765e-07  8.88985668718393018e-01  1.02825406988524981e+00  1.00000000000000000e+00  8.99266150185567596e-07  1.14463025554510645e+00  1.40510335966495207e-02
 4.40976477713103116e-07  8.89737853068320206e-01  1.02935814258207459e+00  1.00000000000000000e+00  9.09481464809781317e-07  1.14506033430529963e+00  1.42106478876528608e-02
 4.42337879315955265e-07  8.90485877410793658e-01  1.03045604336498808e+00  1.00000000000000000e+00  9.19775698868134239e-07  1.14548927365713915e+00  1.43714952948146239e-02
 4.43701015514611544e-07  8.91229770645671104e-01  1.03154779601696878e+00  1.00000000000000000e+00  9.30149237677866160e-07  1.14591707586502833e+00  1.45335818387166832e-02
 4.45065937154868784e-07  8.91969575440375917e-01  1.03263344459524675e+00  1.00000000000000000e+00  9.40602668804102547e-07  1.14634375130740129e+00  1.46969167000641290e-02
 4.46432672124299821e-07  8.92705321400700247e-01  1.03371301405170501e+00  1.00000000000000000e+00  9.51136408618302948e-07  1.14676930305061942e+00  1.48615063846610131e-02
 4.47801266848991088e-07  8.93437047611292834e-01  1.03478654330677511e+00  1.00000000000000000e+00  9.61751019545210475e-07  1.14719373983406703e+00  1.50273596803939483e-02
