time,state,candidate,next,inverse,geometry,residual,clock_a,clock_b
8.882133210449179739e-05,7.937003641458636460e-01,7.937005228861730988e-01,7.937005230738626294e-01,1.259921306797112006e+00,1.259920538610395102e+00,9.999993962899214051e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.891284408365807699e-05,7.937003634195315405e-01,7.937005221598411042e-01,7.937005230738628514e-01,1.259921307950091940e+00,1.259920536304437011e+00,9.999993935445624649e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.901284408365809297e-05,7.937003626258302136e-01,7.937005213661403324e-01,7.937005230738624073e-01,1.259921309210016105e+00,1.259920533784592012e+00,9.999993905445621056e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.911284408365810895e-05,7.937003618321286647e-01,7.937005205724393386e-01,7.937005230738616302e-01,1.259921310469938049e+00,1.259920531264747900e+00,9.999993875445613023e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.921284408365812494e-05,7.937003610384275598e-01,7.937005197787383448e-01,7.937005230738610750e-01,1.259921311729861104e+00,1.259920528744904011e+00,9.999993845445598328e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.931284408365814092e-05,7.937003602447260109e-01,7.937005189850375730e-01,7.937005230738608530e-01,1.259921312989783937e+00,1.259920526225059012e+00,9.999993815445576972e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.941284408365815690e-05,7.937003594510249060e-01,7.937005181913365792e-01,7.937005230738604089e-01,1.259921314249706992e+00,1.259920523705214901e+00,9.999993785445563388e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.951284408365817289e-05,7.937003586573234681e-01,7.937005173976355854e-01,7.937005230738604089e-01,1.259921315509630046e+00,1.259920521185371012e+00,9.999993755445547583e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.961284408365818887e-05,7.937003578636219192e-01,7.937005166039347026e-01,7.937005230738602979e-01,1.259921316769553101e+00,1.259920518665526901e+00,9.999993725445527337e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.971284408365820485e-05,7.937003570699204813e-01,7.937005158102341529e-01,7.937005230738602979e-01,1.259921318029475934e+00,1.259920516145681901e+00,9.999993695445508202e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.981284408365822083e-05,7.937003562762192654e-01,7.937005150165333811e-01,7.937005230738602979e-01,1.259921319289398989e+00,1.259920513625838900e+00,9.999993665445489066e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.991284408365823682e-05,7.937003554825180496e-01,7.937005142228324983e-01,7.937005230738604089e-01,1.259921320549320933e+00,1.259920511105995011e+00,9.999993635445466600e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000567e-05,7.937003547907599543e-01,7.937005135310747361e-01,7.937005230738602979e-01,1.259921321647418990e+00,1.259920508909800896e+00,9.999993609298672981e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.000227490234375088e-05,7.937003547727041752e-01,7.937005135130187350e-01,7.937005230738602979e-01,1.259921321676080952e+00,1.259920508852476972e+00,9.999993608616203344e-01,0.000000000000000000e+00,1.364941406247129008e+00
9.000500000000000308e-05,7.937003874108287116e-01,7.937005134913905913e-01,7.937005234793740316e-01,1.259921269866266957e+00,1.259920510071232069e+00,9.999993607847771360e-01,0.000000000000000000e+00,2.999999999998447020e+00
9.001057611490907522e-05,7.937004415565487303e-01,7.937005134471329937e-01,7.937005268051562368e-01,1.259921183915269971e+00,1.259920520489477891e+00,9.999993607550506924e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.008784408365974540e-05,7.937005145817614959e-01,7.937005128338568971e-01,7.937006062694259567e-01,1.259921067994957067e+00,1.259920772811248035e+00,9.999994090202501962e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.018784408365976139e-05,7.937005120299401861e-01,7.937005120401560143e-01,7.937006458281301580e-01,1.259921072045721013e+00,1.259920922266863030e+00,9.999995606063138975e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.028784408365977737e-05,7.937005112464945444e-01,7.937005112464552425e-01,7.937006412132910915e-01,1.259921073289363980e+00,1.259920974543538019e+00,9.999997111868798028e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.038784408365979335e-05,7.937005104527542487e-01,7.937005104527543597e-01,7.937006171642608798e-01,1.259921074549348097e+00,1.259920991856753103e+00,9.999998165617686174e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.048784408365980934e-05,7.937005096590534770e-01,7.937005096590535880e-01,7.937005893384599942e-01,1.259921075809268931e+00,1.259920996514755087e+00,9.999998782133989739e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.058784408365982532e-05,7.937005088653528162e-01,7.937005088653528162e-01,7.937005657338063180e-01,1.259921077069191098e+00,1.259920996592670983e+00,9.999999101033720805e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.068784408365984130e-05,7.937005080716518224e-01,7.937005080716519334e-01,7.937005487062770426e-01,1.259921078329111932e+00,1.259920995012991929e+00,9.999999247177451256e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.078642204182993153e-05,7.937005072892375779e-01,7.937005072892376889e-01,7.937005377779035031e-01,1.259921079571117986e+00,1.259920992866391032e+00,9.999999301583255562e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.080715885416666417e-05,7.937005071246495680e-01,7.937005071246493459e-01,7.937005360811926202e-01,1.259921079832384994e+00,1.259920992380954896e+00,9.999999306327527204e-01,0.000000000000000000e+00,1.704687500004846923e+00
9.080905189005529933e-05,7.937005071096251418e-01,7.937005071096244757e-01,7.937005359355691070e-01,1.259921079856235027e+00,1.259920992336232004e+00,9.999999306669886678e-01,0.000000000000000000e+00,5.688659668237550093e-01
9.081269812011709170e-05,7.937005070806846252e-01,7.937005070806835150e-01,7.937005356591583238e-01,1.259921079902174945e+00,1.259920992249927929e+00,9.999999307292156692e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.087284408365806500e-05,7.937005066033043787e-01,7.937005066033037126e-01,7.937005317972095630e-01,1.259921080659968995e+00,1.259920990802579910e+00,9.999999311623477549e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.097284408365808098e-05,7.937005058096027188e-01,7.937005058096029408e-01,7.937005276752324701e-01,1.259921081919892050e+00,1.259920988335007985e+00,9.999999301760343906e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.107284408365809696e-05,7.937005050159009478e-01,7.937005050159023911e-01,7.937005254254496656e-01,1.259921083179815104e+00,1.259920985834096951e+00,9.999999280693047110e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.117284408365811295e-05,7.937005042221991769e-01,7.937005042222016193e-01,7.937005242438890384e-01,1.259921084439737937e+00,1.259920983321104915e+00,9.999999254580674846e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.127284408365812893e-05,7.937005034284972949e-01,7.937005034285007365e-01,7.937005236427622235e-01,1.259921085699660992e+00,1.259920980803739043e+00,9.999999226246450990e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.137284408365814491e-05,7.937005026347954129e-01,7.937005026347998538e-01,7.937005233450100672e-01,1.259921086959584047e+00,1.259920978284791104e+00,9.999999196950875024e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.147284408365816090e-05,7.937005018410937529e-01,7.937005018410989710e-01,7.937005232008570443e-01,1.259921088219507990e+00,1.259920975765270068e+00,9.999999167245408049e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.157284408365817688e-05,7.937005010473919819e-01,7.937005010473981992e-01,7.937005231324307797e-01,1.259921089479431044e+00,1.259920973245540976e+00,9.999999137367350244e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.167284408365819286e-05,7.937005002536902110e-01,7.937005002536976495e-01,7.937005231005052064e-01,1.259921090739354099e+00,1.259920970725737943e+00,9.999999107417396615e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.177284408365820885e-05,7.937004994599884400e-01,7.937004994599966556e-01,7.937005230858338312e-01,1.259921091999276932e+00,1.259920968205906933e+00,9.999999077437764505e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.187284408365822483e-05,7.937004986662866690e-01,7.937004986662957728e-01,7.937005230791814858e-01,1.259921093259199987e+00,1.259920965686067040e+00,9.999999047445985445e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.197284408365824081e-05,7.937004978725848980e-01,7.937004978725950011e-01,7.937005230762012031e-01,1.259921094519123042e+00,1.259920963166222929e+00,9.999999017449269223e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.207284408365825680e-05,7.937004970788831271e-01,7.937004970788943403e-01,7.937005230748803708e-01,1.259921095779046096e+00,1.259920960646377042e+00,9.999998987450553489e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.217284408365827278e-05,7.937004962851813561e-01,7.937004962851934575e-01,7.937005230743005013e-01,1.259921097038968929e+00,1.259920958126532042e+00,9.999998957451040615e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.227284408365828876e-05,7.937004954914795851e-01,7.937004954914929078e-01,7.937005230740487027e-01,1.259921098298891984e+00,1.259920955606685933e+00,9.999998927451203556e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.237284408365830474e-05,7.937004946977778141e-01,7.937004946977918030e-01,7.937005230739399009e-01,1.259921099558815039e+00,1.259920953086840045e+00,9.999998897451239932e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.247284408365832073e-05,7.937004939040760432e-01,7.937004939040909202e-01,7.937005230738931605e-01,1.259921100818738982e+00,1.259920950566993936e+00,9.999998867451225237e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.257284408365833671e-05,7.937004931103742722e-01,7.937004931103901484e-01,7.937005230738733985e-01,1.259921102078662036e+00,1.259920948047148048e+00,9.999998837451198330e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.267284408365835269e-05,7.937004923166725012e-01,7.937004923166892656e-01,7.937005230738654049e-01,1.259921103338585091e+00,1.259920945527301939e+00,9.999998807451158100e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.277284408365836868e-05,7.937004915229707303e-01,7.937004915229883828e-01,7.937005230738618522e-01,1.259921104598507924e+00,1.259920943007456939e+00,9.999998777451116760e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.287284408365838466e-05,7.937004907292687372e-01,7.937004907292879441e-01,7.937005230738605199e-01,1.259921105858432089e+00,1.259920940487609942e+00,9.999998747451072090e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.297284408365840064e-05,7.937004899355670773e-01,7.937004899355871723e-01,7.937005230738602979e-01,1.259921107118354922e+00,1.259920937967764054e+00,9.999998717451032970e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.307284408365841663e-05,7.937004891418653063e-01,7.937004891418862895e-01,7.937005230738602979e-01,1.259921108378277088e+00,1.259920935447919055e+00,9.999998687450984969e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.317284408365843261e-05,7.937004883481635353e-01,7.937004883481855178e-01,7.937005230738600758e-01,1.259921109638201031e+00,1.259920932928072945e+00,9.999998657450938078e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.327284408365844859e-05,7.937004875544617644e-01,7.937004875544846350e-01,7.937005230738594097e-01,1.259921110898124086e+00,1.259920930408225948e+00,9.999998627450895627e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.337284408365846458e-05,7.937004867607598824e-01,7.937004867607836411e-01,7.937005230738590766e-01,1.259921112158048029e+00,1.259920927888380948e+00,9.999998597450849847e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.347284408365848056e-05,7.937004859670581114e-01,7.937004859670829804e-01,7.937005230738589656e-01,1.259921113417969973e+00,1.259920925368535061e+00,9.999998567450805176e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.357284408365849654e-05,7.937004851733564514e-01,7.937004851733822086e-01,7.937005230738590766e-01,1.259921114677893028e+00,1.259920922848690061e+00,9.999998537450760505e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.367284408365851253e-05,7.937004843796546805e-01,7.937004843796812148e-01,7.937005230738590766e-01,1.259921115937816971e+00,1.259920920328843952e+00,9.999998507450719165e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.377284408365852851e-05,7.937004835859529095e-01,7.937004835859804430e-01,7.937005230738590766e-01,1.259921117197740026e+00,1.259920917808996954e+00,9.999998477450677825e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.387284408365854449e-05,7.937004827922510275e-01,7.937004827922796713e-01,7.937005230738590766e-01,1.259921118457663081e+00,1.259920915289151067e+00,9.999998447450633154e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.397284408365856048e-05,7.937004819985492565e-01,7.937004819985787885e-01,7.937005230738590766e-01,1.259921119717585913e+00,1.259920912769304957e+00,9.999998417450589594e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.407284408365857646e-05,7.937004812048475966e-01,7.937004812048780167e-01,7.937005230738590766e-01,1.259921120977508968e+00,1.259920910249459958e+00,9.999998387450544923e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.417284408365859244e-05,7.937004804111457146e-01,7.937004804111773559e-01,7.937005230738588546e-01,1.259921122237432023e+00,1.259920907729612960e+00,9.999998357450501363e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.427284408365860843e-05,7.937004796174439436e-01,7.937004796174765842e-01,7.937005230738588546e-01,1.259921123497355966e+00,1.259920905209767072e+00,9.999998327450452251e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.437284408365862441e-05,7.937004788237420616e-01,7.937004788237755903e-01,7.937005230738589656e-01,1.259921124757279021e+00,1.259920902689920963e+00,9.999998297450403140e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.447284408365864039e-05,7.937004780300404017e-01,7.937004780300747075e-01,7.937005230738590766e-01,1.259921126017202075e+00,1.259920900170075075e+00,9.999998267450359579e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.457284408365865638e-05,7.937004772363386307e-01,7.937004772363742688e-01,7.937005230738589656e-01,1.259921127277124908e+00,1.259920897650228966e+00,9.999998237450317129e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.467284408365867236e-05,7.937004764426368597e-01,7.937004764426731640e-01,7.937005230738589656e-01,1.259921128537047963e+00,1.259920895130383967e+00,9.999998207450272458e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.477284408365868834e-05,7.937004756489350887e-01,7.937004756489723922e-01,7.937005230738589656e-01,1.259921129796971018e+00,1.259920892610538079e+00,9.999998177450228898e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.487284408365870433e-05,7.937004748552332067e-01,7.937004748552716205e-01,7.937005230738589656e-01,1.259921131056894961e+00,1.259920890090691969e+00,9.999998147450186448e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.497284408365872031e-05,7.937004740615315468e-01,7.937004740615706266e-01,7.937005230738589656e-01,1.259921132316818015e+00,1.259920887570846082e+00,9.999998117450145108e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.507284408365873629e-05,7.937004732678297758e-01,7.937004732678697438e-01,7.937005230738589656e-01,1.259921133576741070e+00,1.259920885050999972e+00,9.999998087450103768e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.517284408365875227e-05,7.937004724741280048e-01,7.937004724741689721e-01,7.937005230738589656e-01,1.259921134836663903e+00,1.259920882531154085e+00,9.999998057450059097e-01,0.000000000000000000e+00,0.000000000000000000e+00
